,words
3211,"-1.1702561378479004,-0.19134870171546936,-0.4231060743331909,0.328114777803421,-0.5713208913803101,1.4747446775436401,-0.059405505657196045,-1.0987550020217896,2.1068115234375,-0.39547884464263916"
3212,"-0.933774471282959,-0.5235811471939087,-1.0314403772354126,-0.5676800012588501,1.5094999074935913,-0.7463312149047852,1.8893005847930908,-0.3440159261226654,0.9504379034042358,-0.20241504907608032"
3213,"-0.16122722625732422,0.5916907787322998,-0.48442161083221436,-0.6877633333206177,0.38481584191322327,0.9390518069267273,-0.7878321409225464,0.7290764451026917,1.5544768571853638,-2.0778675079345703"
3214,"-0.6958703994750977,0.7961174845695496,-0.1626913696527481,-1.7170014381408691,-0.9243108034133911,-0.0005602389574050903,1.200528621673584,-0.6509829759597778,1.7355685234069824,0.4192030429840088"
3215,"-0.7149932980537415,-0.6549157500267029,-0.6778499484062195,0.42172151803970337,1.5430104732513428,0.38951927423477173,0.8747642636299133,-0.9361432194709778,1.3297178745269775,-1.5748313665390015"
3216,"0.27459490299224854,0.2543596923351288,-1.8919496536254883,0.02887102961540222,0.8088471293449402,0.5851641893386841,1.8256776332855225,-0.9985166192054749,0.0852804183959961,-0.9723289608955383"
3217,"-1.066857099533081,-0.5914385318756104,-0.6670556664466858,-0.6740220189094543,1.2422345876693726,1.3847037553787231,-0.28887438774108887,1.1933910846710205,0.8526332378387451,-1.3847154378890991"
3218,"-0.2058486044406891,1.3823596239089966,-1.4718482494354248,-0.2737584114074707,0.00530223548412323,-0.6362297534942627,2.053632974624634,-0.6811277866363525,0.5071823596954346,-0.679664134979248"
3219,"-1.6017107963562012,1.1444748640060425,-1.213584065437317,0.30955153703689575,-0.08101890981197357,1.3389157056808472,1.0338163375854492,-0.6179989576339722,0.6366198062896729,-0.9490657448768616"
3220,"-1.7656574249267578,-0.3437880277633667,-1.4475040435791016,-0.2929546535015106,1.6802983283996582,1.0243841409683228,0.6973214745521545,0.14546719193458557,0.4315170645713806,-0.1290842443704605"
3221,"-0.655113935470581,0.09595188498497009,-0.8453041911125183,0.4020172357559204,1.4226330518722534,0.7581718564033508,-0.17407771944999695,0.30200904607772827,0.9455926418304443,-2.2518796920776367"
3222,"0.8348978757858276,-0.0937299132347107,-0.42620939016342163,-0.4817613959312439,0.8410863876342773,0.08740755915641785,0.8351465463638306,-2.3537757396698,1.2842894792556763,-0.5273510217666626"
3223,"-0.3944474160671234,-2.0672757625579834,-0.32404908537864685,0.7364344596862793,1.5649211406707764,0.6053348779678345,1.2161520719528198,-0.5626481771469116,-0.46612682938575745,-0.30829545855522156"
3224,"0.34095457196235657,-1.0152267217636108,-1.4592987298965454,-1.1686618328094482,1.5812745094299316,-0.4814770221710205,0.7382415533065796,-0.32342493534088135,1.328513741493225,0.45910510420799255"
3225,"-0.1794506460428238,-0.4355844557285309,-2.1282262802124023,-0.6696910858154297,1.4778814315795898,0.934069037437439,0.6508861780166626,0.3935571610927582,0.741173267364502,-0.7846148014068604"
3226,"0.21843039989471436,-1.6620875597000122,1.1565746068954468,0.2931846082210541,0.9451631307601929,0.7335558533668518,0.2846876084804535,-0.948822021484375,0.6796926259994507,-1.7003792524337769"
3227,"-0.15735675394535065,-0.5763877630233765,-1.5667157173156738,-0.3414642810821533,1.1216169595718384,0.9067795872688293,-0.7755337953567505,0.0028076060116291046,2.002546548843384,-0.6162922382354736"
3228,"-1.244411826133728,1.7201383113861084,-0.1753341108560562,-0.668465256690979,0.9474500417709351,-0.40346211194992065,-0.29768484830856323,0.05469001829624176,1.4228816032409668,-1.3558019399642944"
3229,"-0.7853304147720337,-0.6888778209686279,-0.027614563703536987,-0.8450912237167358,-0.48674067854881287,1.9638105630874634,0.32303303480148315,-0.49169209599494934,1.787096381187439,-0.7485933303833008"
3230,"-1.430338740348816,1.4214566946029663,-0.5477782487869263,-1.1631604433059692,-0.41674524545669556,0.856913685798645,0.6119608283042908,1.5752334594726562,-0.22480136156082153,-0.682741105556488"
3231,"-1.2775365114212036,0.743587851524353,-0.26122283935546875,0.14281994104385376,1.2426364421844482,1.1187744140625,0.4114736318588257,-0.3668302297592163,0.3658887445926666,-2.119590997695923"
3232,"-1.5860251188278198,0.7241531610488892,-0.4518112540245056,0.7383507490158081,0.47624027729034424,0.110814169049263,1.434922218322754,-1.7461119890213013,0.7896159291267395,-0.49014830589294434"
3233,"-0.7817262411117554,-1.095324158668518,-0.7511932849884033,0.26283419132232666,1.8072760105133057,1.8154971599578857,-0.4813651740550995,-0.5023081302642822,0.34891846776008606,-0.6226091384887695"
3234,"-0.8818174004554749,0.5192781090736389,0.1504542976617813,-0.7057033777236938,1.999742031097412,-0.31920456886291504,-0.5692898631095886,-0.04561875760555267,1.3392361402511597,-1.4870761632919312"
3235,"0.0866178423166275,0.3692396879196167,-0.9306392073631287,-0.7008756399154663,-0.17332540452480316,1.8714503049850464,1.1653016805648804,-0.9717310070991516,0.739198625087738,-1.4552366733551025"
3236,"-0.513270914554596,1.6569981575012207,-1.4473155736923218,-0.5144622921943665,0.3294263482093811,-0.28615015745162964,1.5591917037963867,0.27075982093811035,0.3030502200126648,-1.358227252960205"
3237,"-1.9181249141693115,-0.05287981033325195,0.3873530328273773,0.7396832704544067,-0.21303091943264008,0.8455812931060791,0.37681278586387634,-0.4820341169834137,1.6475887298583984,-1.3309494256973267"
3238,"-1.802320957183838,0.14591458439826965,-0.848376989364624,-0.9944726228713989,0.7386007308959961,0.6312574148178101,1.077803373336792,-0.7306486368179321,1.5211189985275269,0.26112404465675354"
3239,"-0.48269879817962646,0.702566921710968,-0.1219300776720047,-0.17318226397037506,1.2658635377883911,0.3503212332725525,-0.33660760521888733,-1.6534518003463745,1.7337442636489868,-1.2846256494522095"
3240,"-1.643485188484192,0.027151018381118774,-0.015147030353546143,0.3571993410587311,0.13015785813331604,0.5754483938217163,0.340133935213089,-1.8092597723007202,1.842552661895752,0.1952488124370575"
3241,"-0.5573539733886719,-1.5504753589630127,-0.08709177374839783,0.3343639373779297,-0.772496223449707,0.42573660612106323,0.969323456287384,-0.23050737380981445,2.203420400619507,-0.7349196076393127"
3242,"-1.679908275604248,-0.17320828139781952,-1.5428327322006226,-0.4744109511375427,1.345750331878662,0.9707975387573242,0.11245816946029663,-0.29965734481811523,1.1628432273864746,0.5781683921813965"
3243,"-0.1439247876405716,-2.201801061630249,-0.4565824270248413,-0.3878765404224396,1.2800437211990356,-0.8482887148857117,1.2488573789596558,0.7544858455657959,0.38936975598335266,0.3657168745994568"
3244,"0.8794381618499756,0.3235599398612976,-0.41746920347213745,0.833309531211853,0.8935515880584717,0.9801458120346069,-1.0311388969421387,-0.6741963028907776,0.4062367081642151,-2.1934378147125244"
3245,"-1.3432334661483765,-1.0621920824050903,-0.602783203125,0.0006423071026802063,-0.5991855263710022,0.1353621780872345,1.0941942930221558,0.3642265796661377,2.225236415863037,-0.21226766705513"
3246,"0.6196379661560059,0.19476962089538574,-1.6442506313323975,-1.0320075750350952,1.8355413675308228,-0.27987122535705566,0.3317708969116211,0.0321471244096756,1.031584620475769,-1.0893220901489258"
3247,"-2.253206491470337,-1.3207652568817139,-0.2651624381542206,0.6969245076179504,0.5258855819702148,0.45992806553840637,1.0067238807678223,0.37039071321487427,0.9727893471717834,-0.19350779056549072"
3248,"-0.8378556966781616,-1.2186850309371948,-0.8700800538063049,1.4633389711380005,1.0838512182235718,1.08490788936615,1.0499053001403809,-0.6423506736755371,-0.09381602704524994,-1.0192159414291382"
3249,"1.3743022680282593,-0.19108352065086365,-0.9308421015739441,-1.240282416343689,-0.3357870280742645,0.788177490234375,1.2528671026229858,-0.45718520879745483,1.1195954084396362,-1.379762053489685"
3250,"-0.05249077081680298,-1.613547921180725,-0.5925942659378052,-1.658897876739502,1.5311644077301025,0.9781079888343811,0.8838066458702087,0.0364980548620224,0.4535573124885559,0.0343964546918869"
3251,"-0.8305903673171997,-1.4783364534378052,-0.8585274815559387,0.7442376017570496,1.312160849571228,0.57326340675354,0.47936734557151794,0.36454176902770996,1.1457232236862183,-1.4518396854400635"
3252,"-1.9866764545440674,0.5421278476715088,-0.9691806435585022,1.2491191625595093,0.31578683853149414,0.73783278465271,1.0584427118301392,-0.594400942325592,0.5581381320953369,-0.9111894965171814"
3253,"-0.7729761600494385,-0.6936824321746826,0.9838483333587646,-0.7230408787727356,-0.835467517375946,0.35628417134284973,1.9985311031341553,0.35592785477638245,0.7284507751464844,-1.397875189781189"
3254,"0.7146763205528259,0.6935001015663147,-0.2008378952741623,-0.9654641151428223,-0.17923249304294586,0.8041355609893799,0.06635819375514984,-1.4567230939865112,1.857643723487854,-1.3340562582015991"
3255,"-2.1239678859710693,-0.7095708847045898,-0.20692047476768494,0.6978874206542969,0.8469497561454773,0.8841005563735962,1.397971749305725,-0.8374468684196472,0.4124036133289337,-0.3614068329334259"
3256,"-0.5263809561729431,-0.5422911643981934,0.2797505259513855,-1.5174345970153809,1.5663710832595825,-0.32172098755836487,-0.4430220425128937,0.7838573455810547,1.6681634187698364,-0.9472928047180176"
3257,"-1.05886971950531,0.4815964102745056,-1.0710564851760864,0.6009585857391357,-0.862500011920929,1.0483213663101196,1.75603187084198,0.47421085834503174,0.04033425450325012,-1.4090269804000854"
3258,"-2.2233726978302,0.6271833181381226,-0.9199419021606445,-0.4451320767402649,0.3006441593170166,-0.2666705548763275,0.0729207694530487,0.25750434398651123,1.3813929557800293,1.2154715061187744"
3259,"0.24109512567520142,-0.5076104402542114,-0.31666040420532227,0.37523353099823,0.826579749584198,-0.11369208991527557,0.3493739366531372,0.6007657051086426,1.1705152988433838,-2.625600576400757"
3260,"-2.4041526317596436,0.18658515810966492,-0.5987142324447632,1.146918535232544,1.1056382656097412,-0.3875730633735657,0.682465136051178,-0.5651750564575195,0.47014951705932617,0.3638584613800049"
3261,"-1.398277759552002,-0.1690724492073059,-1.2182645797729492,-0.043068259954452515,1.172206163406372,0.18424376845359802,1.6903464794158936,-0.09813101589679718,1.000198245048523,-1.1201808452606201"
3262,"0.3961412310600281,-1.0646477937698364,-1.5120327472686768,-0.5413780808448792,2.3422868251800537,-0.12478941679000854,0.4494546055793762,0.4234732389450073,0.11497379839420319,-0.48348212242126465"
3263,"1.185840129852295,-0.7205249071121216,-0.0035175681114196777,-0.7817214727401733,1.7213082313537598,-0.3004976809024811,-0.13019642233848572,-0.24574624001979828,1.0640859603881836,-1.7890300750732422"
3264,"-1.2693052291870117,0.5796611309051514,-2.218066930770874,1.2428151369094849,1.0097112655639648,0.08314044773578644,0.6944561004638672,0.02524234913289547,0.11069657653570175,-0.2583504319190979"
3265,"-0.39574259519577026,-0.08187917619943619,-0.6886988878250122,-0.5618692636489868,2.6750175952911377,-0.11398070305585861,-0.3264448642730713,0.07328201830387115,0.6040117740631104,-1.1836955547332764"
3266,"-1.1805834770202637,0.8030225038528442,-0.5768539309501648,0.32303386926651,0.7160900831222534,-0.1151149570941925,-1.1753419637680054,1.237107515335083,1.4136189222335815,-1.4449787139892578"
3267,"-0.9789446592330933,-0.7871419191360474,-0.4146049916744232,1.215570092201233,1.3484611511230469,1.4407148361206055,0.13763266801834106,-1.3543496131896973,0.34472575783729553,-0.9520633220672607"
3268,"-0.7252418398857117,0.6980158090591431,-1.0561364889144897,-0.2622600793838501,0.11725093424320221,2.0013272762298584,0.8966698050498962,-0.5943341851234436,0.4742932915687561,-1.5495846271514893"
3269,"-0.25807714462280273,-0.15367013216018677,-0.993030846118927,-0.8716556429862976,1.3759578466415405,0.7014616131782532,0.380470335483551,-1.4605889320373535,1.7976545095443726,-0.518521785736084"
3270,"-1.1770997047424316,-0.762416660785675,0.5547844767570496,-0.9754834771156311,2.056379556655884,1.4450771808624268,-0.10659465193748474,-0.5520978569984436,-0.1313346028327942,-0.35121411085128784"
3271,"-1.4619293212890625,-0.54654461145401,-0.21650323271751404,0.5015645027160645,1.4290745258331299,1.0568791627883911,0.5506234169006348,0.11553888022899628,0.4623233675956726,-1.8910266160964966"
3272,"-1.7761808633804321,-0.8360691666603088,-0.37234383821487427,-1.2114723920822144,-0.13846805691719055,0.809753954410553,0.6762216091156006,0.9334180951118469,1.5502142906188965,0.364926278591156"
3273,"-1.4891798496246338,-0.24627825617790222,0.1946077048778534,-1.3936529159545898,0.9317298531532288,1.365626573562622,1.0246078968048096,-0.05027458071708679,0.8058722615242004,-1.1430587768554688"
3274,"-0.7179133892059326,-0.5480483174324036,0.3603542447090149,0.27703458070755005,1.169023871421814,0.5788718461990356,0.8835093379020691,-1.025296926498413,1.0870214700698853,-2.064556837081909"
3275,"-0.49234360456466675,-1.1337041854858398,-0.8261092901229858,-0.31445005536079407,-0.14915183186531067,0.061981990933418274,0.7970487475395203,-0.38333648443222046,2.617464780807495,-0.17739975452423096"
3276,"-0.9834901690483093,1.111569881439209,-1.3275947570800781,0.42789560556411743,1.6052955389022827,-0.9243567585945129,0.8110028505325317,-0.8989523649215698,0.7742322087287903,-0.5956020355224609"
3277,"-0.6640515327453613,0.44365090131759644,-0.9516297578811646,0.6443746089935303,0.9950668215751648,1.0737495422363281,0.7607104778289795,-1.7231113910675049,0.7553444504737854,-1.3341045379638672"
3278,"1.1513296365737915,-0.7684252262115479,-1.1936261653900146,1.7332426309585571,-0.6329047679901123,0.728986382484436,-0.30414068698883057,0.2603045403957367,0.5342941284179688,-1.509060263633728"
3279,"-1.5105527639389038,-0.424913614988327,-1.140547752380371,-1.0776736736297607,1.3419435024261475,-0.2658783197402954,1.1131591796875,0.3268200755119324,1.3272478580474854,0.3103957176208496"
3280,"-1.0072009563446045,-0.49940183758735657,0.981242835521698,1.1765859127044678,1.5366921424865723,0.6711463928222656,0.2330852746963501,-1.1859009265899658,-0.5662181377410889,-1.3400311470031738"
3281,"-1.5788930654525757,-0.22849169373512268,0.12482745945453644,0.28268563747406006,1.995013952255249,0.4381897449493408,-0.5325703024864197,-1.4928699731826782,0.7983677387237549,0.1937403529882431"
3282,"0.8292224407196045,-1.3905434608459473,-0.36268097162246704,-0.12805277109146118,-0.13081926107406616,1.5038237571716309,0.8408942222595215,-1.9345533847808838,0.7057342529296875,0.06697534024715424"
3283,"-0.2888888418674469,-0.609192430973053,0.532136082649231,0.7187982797622681,0.15436753630638123,0.5302083492279053,1.166030764579773,-2.5175235271453857,0.7459534406661987,-0.4318896532058716"
3284,"-1.8529562950134277,0.20637354254722595,-0.07894006371498108,0.730940580368042,0.5389097929000854,0.9954880475997925,-0.0197870135307312,-1.503038763999939,1.481273889541626,-0.4982635974884033"
3285,"-0.35622233152389526,-1.6741094589233398,-1.3852152824401855,0.6460476517677307,0.696952223777771,1.255871057510376,0.914808452129364,-1.137577772140503,0.5164899230003357,0.5229558944702148"
3286,"-1.207026481628418,-0.6857095956802368,-0.3130521774291992,-0.22003081440925598,1.071160912513733,1.1179009675979614,1.6779643297195435,-1.594064712524414,0.36014655232429504,-0.2072891891002655"
3287,"-0.7296011447906494,-0.8958427906036377,-0.8996217250823975,0.06145083159208298,1.1576588153839111,1.669228196144104,-0.40656939148902893,-1.2938026189804077,1.3729370832443237,-0.035837091505527496"
3288,"-1.6509556770324707,0.3871304988861084,-0.22120994329452515,-0.08619645237922668,0.7435377240180969,0.7980158925056458,0.07098725438117981,-1.9893672466278076,0.8784722685813904,1.0695855617523193"
3289,"-2.007542371749878,-0.07168222218751907,0.27385228872299194,0.7483184933662415,-0.4597053825855255,2.09724497795105,-0.0423307865858078,-0.8229580521583557,0.1518506407737732,0.1329522728919983"
3290,"-1.8626453876495361,-0.7267229557037354,0.4982738196849823,0.6012269258499146,0.6769143342971802,0.7850847244262695,1.1229113340377808,-1.238696575164795,0.9414172172546387,-0.7977632284164429"
3291,"-1.036514163017273,-0.6508020162582397,1.4836641550064087,0.8932260274887085,0.24250510334968567,0.8744025230407715,0.6111690998077393,-1.975227952003479,-0.6127067804336548,0.17028406262397766"
