,words
2378,"0.9273591637611389,0.5045880675315857,-0.534902036190033,0.04175630956888199,0.09003275632858276,0.3321091830730438,-0.6839768886566162,-2.1138179302215576,-1.3809211254119873,-0.0008479245007038116,-0.07340867817401886,-0.48085346817970276,0.8222668170928955,1.767077088356018,-1.1799790859222412,0.32121747732162476,0.5299190282821655,1.9781495332717896,0.44360417127609253,-1.3093719482421875"
2379,"-0.9505692720413208,0.09884810447692871,-0.6860246658325195,0.15801987051963806,-0.850039541721344,1.0015069246292114,-1.115407109260559,0.693178653717041,-1.8518694639205933,-1.1578198671340942,-0.634954571723938,-0.7064493894577026,0.0832032784819603,0.7286102771759033,0.31445565819740295,0.37218162417411804,1.4150234460830688,1.8931556940078735,1.6913193464279175,-0.49636855721473694"
2380,"0.14883552491664886,0.6421180963516235,-0.6158591508865356,-1.2572989463806152,-1.6712982654571533,-0.15616972744464874,0.34353554248809814,-1.0208184719085693,-1.3196542263031006,0.4106115698814392,1.1132186651229858,0.040211837738752365,-0.6144596338272095,1.3326327800750732,-1.7233470678329468,0.7690817713737488,1.4221073389053345,1.2593774795532227,1.061281442642212,-0.16410578787326813"
2381,"0.22191721200942993,0.9514884948730469,-0.9787718653678894,-1.7880539894104004,-1.5610147714614868,-0.08521925657987595,0.3725270628929138,-0.5596485733985901,-1.7850602865219116,1.6393877267837524,0.7751081585884094,-0.21615755558013916,0.3021281063556671,1.0634926557540894,-1.0887774229049683,1.1371132135391235,-0.49203431606292725,0.5124282240867615,0.8901126384735107,0.6890340447425842"
2382,"2.135387420654297,1.2500673532485962,-1.0570192337036133,-0.5064713954925537,0.026858527213335037,-0.3665235936641693,-0.04712815210223198,-1.8305615186691284,0.10272467136383057,0.5615431070327759,0.7176944017410278,-0.8640714287757874,-1.4256242513656616,0.3535703718662262,1.2601500749588013,-0.3238939940929413,-0.34136781096458435,1.607079029083252,-0.409597247838974,-0.8428170680999756"
2383,"1.0816749334335327,0.80641770362854,-0.11427316814661026,0.8538200855255127,0.2489451915025711,0.9191654324531555,-0.3930544853210449,-1.2870204448699951,0.2843972444534302,-1.8150758743286133,1.2408138513565063,-1.2380658388137817,-1.689795970916748,-0.6730735898017883,0.9759194254875183,0.7139015197753906,-0.5431123971939087,0.9464569091796875,0.9040008187294006,-1.2220407724380493"
2384,"-0.21405498683452606,1.6492836475372314,-0.4244972765445709,-1.8979817628860474,-1.257693886756897,1.3472621440887451,0.16782760620117188,-0.3762544095516205,-0.7781214714050293,-0.43268319964408875,1.7850052118301392,-0.8355529308319092,-0.2606576383113861,0.44060057401657104,1.0604417324066162,0.7007221579551697,0.814515233039856,0.4062783420085907,-0.3526540994644165,-1.5417845249176025"
2385,"-1.108425498008728,0.7981222867965698,-1.4971181154251099,-0.27489566802978516,-0.4679200053215027,-0.3147437572479248,-0.4549967050552368,-2.1281402111053467,0.3988438844680786,-0.1865587830543518,1.6248278617858887,0.15815110504627228,-1.1085584163665771,1.5434471368789673,0.8527758717536926,-0.5685109496116638,0.12009553611278534,1.1447516679763794,1.3821563720703125,0.0866968110203743"
2386,"0.37143024802207947,0.7239162921905518,-1.6491159200668335,1.0169401168823242,-0.4241058826446533,-2.604926347732544,-1.1064810752868652,0.5637105703353882,-0.5503052473068237,-1.2392022609710693,1.4189167022705078,0.5174129605293274,0.48769667744636536,0.9416323900222778,-0.023127276450395584,1.0192731618881226,-0.3035382330417633,0.3630947172641754,0.7155521512031555,-0.23877346515655518"
2387,"-0.6781672835350037,1.634488821029663,-0.029274113476276398,-0.6930504441261292,-1.0160198211669922,1.07488214969635,-1.6701855659484863,-0.6930387616157532,-0.5855379700660706,-1.9994041919708252,1.2898696660995483,0.5027508735656738,-0.5986699461936951,-0.10280220955610275,0.31719067692756653,0.46950140595436096,0.9128018617630005,0.9327131509780884,-0.49455779790878296,1.4265098571777344"
2388,"0.9484663009643555,0.19205079972743988,-2.434340238571167,-0.8812652826309204,-0.2949545979499817,-0.14180108904838562,1.3971014022827148,1.4799929857254028,-0.9106158018112183,-0.28211072087287903,1.3469171524047852,0.01142415776848793,-1.2897204160690308,0.299752414226532,0.5961846113204956,0.5580194592475891,-1.3785337209701538,-0.06532734632492065,1.017392635345459,-0.16863290965557098"
2389,"0.7786017060279846,-0.8797252774238586,0.7065325975418091,-0.7332620620727539,-1.5661929845809937,0.09461607038974762,-0.35878100991249084,-1.1635425090789795,-0.668022632598877,0.5399559736251831,2.044665575027466,0.0618709921836853,-1.5563188791275024,-0.5715725421905518,-0.22867770493030548,1.3764455318450928,1.3591060638427734,-0.1356794834136963,1.3853336572647095,-0.4853532612323761"
2390,"-0.048623498529195786,0.06948912888765335,1.3041408061981201,-0.9509992003440857,-1.7858951091766357,1.7872350215911865,-1.0361164808273315,-0.7076451182365417,-0.29470184445381165,-0.5134977698326111,0.814276933670044,-0.35946962237358093,-1.6573644876480103,-0.5039355158805847,0.4379137456417084,0.09793585538864136,1.047842025756836,1.8415085077285767,0.7242270708084106,-0.2663201689720154"
2391,"-0.9430148005485535,2.3721539974212646,-1.254541039466858,-0.7350481152534485,-1.2887927293777466,0.07996878027915955,-1.051223635673523,0.48671239614486694,-0.5150026679039001,-0.9463985562324524,0.5425963997840881,0.7934098243713379,0.2598384916782379,0.6713201403617859,-0.37805241346359253,-0.02815486490726471,2.0649240016937256,0.3204651474952698,0.5309999585151672,-0.9821598529815674"
2392,"0.15933498740196228,0.7702228426933289,-0.002434447407722473,0.3661254346370697,-0.6900450587272644,-1.089705467224121,0.06994118541479111,-2.634733200073242,-1.6218526363372803,-0.4120546579360962,0.599934995174408,0.16524271667003632,-0.5591897964477539,1.1151559352874756,-0.15012936294078827,0.4690183103084564,1.4071617126464844,1.909423828125,0.15463709831237793,-0.02605414390563965"
2393,"0.4181796908378601,2.369817018508911,-1.2696940898895264,1.1613911390304565,-0.7769067287445068,-0.13912875950336456,-1.0299265384674072,-0.49885204434394836,-0.1974366456270218,-0.7133359909057617,0.33955076336860657,-0.6446748971939087,0.08886311948299408,0.42961764335632324,-1.5090121030807495,0.17064766585826874,2.2388875484466553,-0.125261589884758,0.4184185266494751,-0.7311437726020813"
2394,"-0.8146963119506836,0.321589857339859,-1.2860088348388672,-0.1439782977104187,1.0579068660736084,-0.20799988508224487,-0.24307799339294434,-0.17306402325630188,-0.7300521731376648,-1.0482280254364014,1.5535006523132324,-0.810374915599823,-1.5139000415802002,1.6810307502746582,0.39502882957458496,-0.7769275903701782,-0.42303675413131714,1.628329873085022,1.6944671869277954,-0.16050925850868225"
2395,"-0.4834030866622925,1.0953599214553833,0.4666493535041809,-0.7409694194793701,-1.0178823471069336,-0.009682120755314827,0.29641568660736084,0.22802165150642395,-1.3647128343582153,-1.2603033781051636,1.162447452545166,-0.4191468358039856,-0.8300185799598694,0.3885796070098877,-1.4266759157180786,1.6486016511917114,1.3325369358062744,1.465183138847351,0.731766939163208,-1.2627674341201782"
2396,"-0.30309662222862244,0.6499356031417847,-1.0451021194458008,-0.5590807199478149,0.5730684995651245,-1.4678640365600586,-1.2381234169006348,-0.5742608308792114,-1.1069614887237549,0.8590202331542969,1.0011355876922607,-0.03487907350063324,0.474527508020401,1.1609740257263184,-1.2411131858825684,1.3794149160385132,-0.01722823828458786,1.595534086227417,1.2120355367660522,-1.3179361820220947"
2397,"-0.42780429124832153,1.2514708042144775,-2.182403087615967,1.2984020709991455,-1.2578059434890747,0.22774726152420044,-0.5328920483589172,-0.6957949995994568,-0.02713537961244583,-1.3215912580490112,1.4963232278823853,0.17355340719223022,-0.16829848289489746,0.6780012249946594,-1.0882654190063477,0.4505069851875305,1.4327402114868164,1.1245019435882568,0.005554724484682083,-0.43681079149246216"
2398,"-1.2810956239700317,0.9281659722328186,-0.8946069478988647,-1.1812382936477661,-0.5906944274902344,-0.5333936810493469,-0.7657370567321777,0.11680689454078674,-0.42927002906799316,-0.447672963142395,1.487298846244812,0.49248307943344116,0.2601148188114166,1.6841150522232056,-0.35516345500946045,-0.07598024606704712,1.5193216800689697,-0.4262074828147888,1.9169354438781738,-1.4241812229156494"
2399,"-0.43182680010795593,0.33511313796043396,-0.7383221387863159,0.53891921043396,0.16163715720176697,0.7773286700248718,-0.2911941707134247,-1.9143753051757812,-1.8491342067718506,0.02830546535551548,2.0347542762756348,0.6163787245750427,0.02033325470983982,0.1630965918302536,0.6870608925819397,0.08590102940797806,-0.23992380499839783,1.2158458232879639,0.7753798961639404,-1.9752776622772217"
2400,"0.18517668545246124,0.5450106859207153,-0.3360946774482727,0.14951956272125244,-0.5676670074462891,0.578994870185852,-1.1068494319915771,-0.12155020236968994,-0.9896178245544434,-1.1539928913116455,0.3825554847717285,-1.4143182039260864,-1.1530286073684692,1.538315773010254,-0.3357172906398773,0.37324702739715576,0.5429893732070923,2.02970552444458,1.9185701608657837,-1.0652494430541992"
2401,"1.151935338973999,1.6868562698364258,-1.6763566732406616,-0.41857051849365234,-0.2473289668560028,-0.21179544925689697,-0.10103259235620499,0.7774491906166077,-1.584411382675171,-0.4542064666748047,1.8955546617507935,-0.3319394588470459,-0.5327181220054626,-0.5722165107727051,-0.5658761262893677,-0.5733402371406555,1.1213126182556152,0.6299601197242737,1.1838245391845703,-1.177100658416748"
2402,"-1.1391098499298096,-0.20718145370483398,-0.6648311614990234,-1.2693116664886475,1.3116364479064941,-0.4738641083240509,-0.2078646719455719,-0.10897772014141083,-0.1727151870727539,-1.2703639268875122,0.7451329827308655,0.44550076127052307,0.9629339575767517,1.5035773515701294,2.3259661197662354,-1.370190143585205,-0.12896546721458435,-0.8447100520133972,0.9314587712287903,-0.3681209981441498"
2403,"1.3576991558074951,-1.1119310855865479,-2.5100207328796387,-1.1504687070846558,0.8954839706420898,-0.8629970550537109,0.5099800229072571,-0.6761953234672546,-0.03030283749103546,-0.6519392132759094,0.9048070311546326,1.0472265481948853,1.1082757711410522,0.4373827874660492,-0.5992475748062134,-0.07569307833909988,1.6599640846252441,0.07550772279500961,0.05045349895954132,-0.3779851496219635"
2404,"-0.13509105145931244,1.2984137535095215,0.43263116478919983,-0.2568843960762024,-1.3755115270614624,1.4350954294204712,-1.5312124490737915,0.08460580557584763,0.4753381907939911,-1.7706718444824219,0.8664308190345764,-0.017307158559560776,-1.517297625541687,-0.08526312559843063,0.39017993211746216,0.790256679058075,1.463849425315857,0.963118851184845,-0.3495803475379944,-1.1611002683639526"
2405,"-0.3255551755428314,0.1922256052494049,-0.6883517503738403,0.10724063962697983,-0.9012347459793091,1.4285922050476074,-1.666428804397583,0.36284875869750977,-0.7079092264175415,-0.07956170290708542,0.25349295139312744,-0.578923225402832,-1.1879501342773438,0.12380047142505646,-0.8145855069160461,0.6072502732276917,1.5447543859481812,2.569272994995117,0.6641230583190918,-0.9031009674072266"
2406,"-0.5731047987937927,1.8610148429870605,0.8497275114059448,-1.3921600580215454,0.4976694583892822,0.5561537146568298,-1.3225939273834229,-1.446106195449829,0.12290185689926147,-1.7055904865264893,1.0109269618988037,-0.6169878244400024,-0.20457080006599426,0.7245133519172668,-0.6890833377838135,-0.36627981066703796,1.6663864850997925,0.4447338581085205,0.7930048108100891,-0.2105553150177002"
2407,"1.0399795770645142,-0.6470910906791687,-0.838621199131012,-0.9672409892082214,-1.1851122379302979,-1.3371058702468872,0.9965535998344421,0.6589245200157166,-0.9701550602912903,-0.1819038987159729,1.1987489461898804,1.1075191497802734,-0.3645325005054474,1.7319642305374146,-0.9159872531890869,0.2363952398300171,-1.2725489139556885,0.7188550233840942,1.4826252460479736,-0.49126696586608887"
2408,"-0.4005216062068939,0.3653293251991272,-0.5487806797027588,-0.28022897243499756,-1.2851721048355103,1.846727967262268,-1.8267440795898438,-1.1626356840133667,0.523838460445404,-0.9816297292709351,1.78359055519104,0.6331286430358887,-1.0332918167114258,0.9633264541625977,-0.260348916053772,-0.7236946821212769,0.5834399461746216,1.1732456684112549,0.670578122138977,-0.04015690088272095"
2409,"-0.41116684675216675,2.096411943435669,-2.2459335327148438,-0.9594246745109558,0.045580796897411346,0.018072377890348434,0.9333914518356323,-1.0020222663879395,0.4627874791622162,-1.290299892425537,1.3973833322525024,-0.4684228301048279,0.2662946879863739,1.2020866870880127,-0.39313751459121704,0.8693838119506836,0.3266110122203827,0.3888523280620575,-0.8346273303031921,-0.4018212556838989"
2410,"1.256971836090088,0.43680107593536377,-0.13476639986038208,-0.6959370374679565,-0.6440123319625854,0.6154508590698242,0.3744282126426697,-0.6105509996414185,-0.5777679681777954,-1.4171907901763916,2.383190870285034,-1.1633086204528809,-1.7949635982513428,0.9007583260536194,-0.853288471698761,0.6865193247795105,0.9180136919021606,0.8501970171928406,-0.49536651372909546,-0.03517896682024002"
2411,"0.7797423005104065,1.6699577569961548,0.6686782240867615,-0.9886557459831238,-1.227049469947815,-0.36557793617248535,0.45192232728004456,-0.042143452912569046,-0.10899785161018372,-0.48191553354263306,1.4242531061172485,-1.6940075159072876,-1.4920978546142578,1.6257319450378418,0.7043958306312561,-0.27077293395996094,0.3504652678966522,0.7605624794960022,-0.3852332830429077,-1.379257321357727"
2412,"-0.35704120993614197,0.4093379080295563,0.1387905329465866,-1.1588056087493896,-0.7726391553878784,1.2672725915908813,0.5991778373718262,0.6523270606994629,-1.7220871448516846,-0.9248110055923462,-0.07529272139072418,1.2928963899612427,-1.926748275756836,-0.2652280628681183,-0.19491872191429138,1.7762795686721802,0.8399754762649536,1.314357042312622,-0.2890549600124359,-0.6037882566452026"
2413,"-0.45707276463508606,1.0323821306228638,-0.23137786984443665,0.433754563331604,-1.7161295413970947,-0.04136594384908676,-1.5637398958206177,-1.4368345737457275,1.213563084602356,-0.06793887168169022,0.61053466796875,0.6253271102905273,-0.3541899621486664,0.5802261829376221,-1.0074347257614136,-1.117550015449524,1.4188042879104614,1.64419686794281,1.0076206922531128,-0.5727744102478027"
2414,"1.2695732116699219,0.1532946228981018,-2.349946975708008,-1.5663607120513916,0.02850959077477455,-0.8764113187789917,0.11060962826013565,0.27633136510849,-0.6621926426887512,-0.8690798282623291,1.8723974227905273,0.3314325213432312,-1.0452721118927002,0.9426689743995667,0.3804633617401123,0.7957572937011719,-0.2743414044380188,0.2801167964935303,1.3380619287490845,-0.13561184704303741"
2415,"0.23008489608764648,2.171349287033081,-1.3177036046981812,-1.3302513360977173,-0.2953004240989685,-0.5110190510749817,0.4596194326877594,-1.2860020399093628,0.31015753746032715,-0.14272096753120422,1.67702317237854,-1.5613826513290405,0.445865273475647,1.1056591272354126,-0.2360922396183014,0.3149435818195343,0.37160229682922363,0.6166217923164368,0.36304354667663574,-1.3854975700378418"
2416,"0.4967094361782074,-1.3441226482391357,-1.3650307655334473,1.004587173461914,-0.5656518340110779,0.04286673292517662,0.265587717294693,-0.2779962122440338,-0.8096192479133606,-1.7998706102371216,0.9692314863204956,0.09265068918466568,-1.3009239435195923,-0.4770035743713379,0.6277334094047546,0.02805311232805252,-0.008001374080777168,1.433457374572754,2.1754212379455566,0.8119221925735474"
2417,"0.2526877820491791,-0.6320560574531555,-1.0437908172607422,-0.25037452578544617,-0.9295245409011841,0.4908711910247803,-0.11314338445663452,0.9218480587005615,-0.9087322950363159,-1.175302505493164,0.6070151329040527,-0.11721892654895782,-1.5902729034423828,1.3224034309387207,-0.9669474959373474,-0.18327859044075012,1.3064656257629395,0.8828330039978027,2.4477789402008057,-0.32126063108444214"
2418,"0.5003914833068848,0.33045119047164917,-2.054069995880127,-0.21351981163024902,1.4955872297286987,-0.9275580644607544,-1.3529906272888184,-0.7893909811973572,-1.3505839109420776,0.9683271646499634,1.2443017959594727,-0.6586912274360657,0.582516610622406,-0.21120399236679077,-0.474793016910553,0.10693831741809845,0.6735417246818542,0.963196337223053,1.678494930267334,-0.5109448432922363"
