,words
2144,"-1.010296106338501,-0.7812384366989136,0.5125344395637512,0.7075626254081726,-0.37288111448287964,0.3311885595321655,0.7803831100463867,-1.4716709852218628,-1.3796663284301758,-0.26923513412475586,-1.5098307132720947,0.10197217762470245,-0.37168067693710327,2.621964931488037,1.0855398178100586,-0.7860932350158691,-0.4028928875923157,0.07703821361064911,0.10896235704421997,0.3314012885093689,-1.3316903114318848,-1.050843358039856,0.5915933847427368,1.556309700012207,-0.8090483546257019,-0.11028076708316803,-0.7227284908294678,1.295863389968872,1.3675395250320435,0.9102227091789246"
2145,"-0.6605584025382996,-0.3609214127063751,0.8058362603187561,0.7307568788528442,-0.40281984210014343,-0.3685462474822998,1.6860144138336182,-0.2738218605518341,-1.5428472757339478,1.3216363191604614,-2.7587757110595703,-0.1122690886259079,-0.7505871653556824,0.543551504611969,0.19573406875133514,-0.5519405007362366,0.3764050602912903,0.30930137634277344,0.26342499256134033,0.6857102513313293,-1.5223385095596313,-1.0093472003936768,-0.3629836440086365,1.0298892259597778,0.020479677245020866,-1.168524146080017,0.08214292675256729,0.631840705871582,1.5908734798431396,1.572683334350586"
2146,"-0.24183258414268494,-0.23448047041893005,0.433036744594574,0.5847458839416504,-0.3462570011615753,0.3422485888004303,2.8393964767456055,-1.4339463710784912,-0.7164435386657715,-1.351422905921936,-2.763500928878784,-0.9679760932922363,0.4122595191001892,0.1678922176361084,0.5847787857055664,-0.22618058323860168,0.45628622174263,0.10267926007509232,0.6560171842575073,-0.14935603737831116,-0.6211440563201904,-0.9672915935516357,0.8468421697616577,0.9969533681869507,-0.7720584869384766,0.044783324003219604,-0.41788384318351746,1.2792847156524658,1.1273994445800781,0.33516979217529297"
2147,"-0.8494439125061035,-0.3548220098018646,-0.23634865880012512,-0.15560901165008545,-0.3574496805667877,-0.4767797291278839,0.9891947507858276,-1.377824068069458,-1.1401928663253784,0.1168038621544838,-2.0407609939575195,-1.310404658317566,-0.7808552980422974,1.7085926532745361,0.5394002199172974,-0.21285122632980347,-0.07267260551452637,0.04081659018993378,0.9008021950721741,0.01521746814250946,-1.5765687227249146,-0.6107198596000671,1.565622091293335,1.1157742738723755,-0.7499657869338989,1.3688768148422241,0.6969205141067505,1.323574423789978,0.2953248620033264,1.6263483762741089"
2148,"-0.5185246467590332,-0.1345977485179901,-0.419341504573822,1.3674437999725342,0.47551390528678894,-0.1125853955745697,1.0979969501495361,-1.1379153728485107,-0.11547330021858215,-0.8629281520843506,-1.8497860431671143,-1.0637329816818237,-0.7976008653640747,1.8984850645065308,0.30505049228668213,-1.3540575504302979,1.0469470024108887,-0.2862941026687622,0.7170417308807373,0.03004184179008007,-1.746110200881958,-1.216342568397522,-0.03169778734445572,1.4208365678787231,0.18276186287403107,-0.6755250692367554,0.06473763287067413,1.5018627643585205,1.1713861227035522,1.0424087047576904"
2149,"-0.38330912590026855,-0.682737410068512,0.1793627291917801,0.9414228796958923,-0.14282585680484772,-0.839388370513916,1.558153748512268,-0.8861178159713745,-1.8829803466796875,0.009078247472643852,-1.4757061004638672,-1.2556030750274658,-0.42954057455062866,0.9537923336029053,0.924560546875,-0.648188054561615,0.9617765545845032,0.1973772644996643,0.21335844695568085,0.21893762052059174,-1.6009458303451538,-0.5593600869178772,0.19218552112579346,1.7303261756896973,0.13465192914009094,-0.09687024354934692,-1.0977556705474854,0.25742632150650024,2.2243940830230713,1.2845239639282227"
2150,"-0.6280868053436279,-0.4366130828857422,-1.0914664268493652,-0.07981203496456146,-0.33638903498649597,-0.023299995809793472,2.083463430404663,-0.9447493553161621,-0.5749478936195374,-0.7237169146537781,-1.534067153930664,-1.0815376043319702,-0.10145635902881622,2.497962474822998,-0.19913294911384583,-1.1497175693511963,1.4587376117706299,0.34027814865112305,-0.45768654346466064,0.8056011199951172,-0.8323306441307068,-0.6926292777061462,0.4402672052383423,1.120106816291809,0.2493954449892044,-0.9394606947898865,0.13315917551517487,0.05155948922038078,0.7357800006866455,1.910790205001831"
2151,"1.0235240459442139,-0.03134676441550255,-0.12926748394966125,0.573401153087616,-0.25186586380004883,0.5456703901290894,1.1050422191619873,-1.3947943449020386,-0.016750477254390717,-0.9988095164299011,-2.992551565170288,-0.9339362978935242,-0.980281412601471,1.5025813579559326,0.16225767135620117,-1.0065850019454956,1.3891385793685913,-0.5129169821739197,0.34366539120674133,-0.046402789652347565,-1.1535885334014893,-0.6092194318771362,0.5658520460128784,1.2876808643341064,-0.2760252058506012,-0.14687082171440125,0.13398990035057068,0.21544471383094788,1.7480061054229736,0.8849575519561768"
2152,"0.3374144434928894,-0.2466728538274765,-1.0108202695846558,1.2332022190093994,-0.6222364902496338,0.24527747929096222,1.0352848768234253,-0.9748502373695374,-1.4543756246566772,0.7140485644340515,-1.5590059757232666,-1.2550899982452393,-0.767253577709198,1.7536959648132324,1.4246920347213745,-0.812815248966217,1.158840537071228,-0.8417609333992004,0.6205671429634094,-0.07290934026241302,-1.9745620489120483,-1.2403184175491333,0.7016737461090088,0.8770319819450378,0.33184921741485596,0.25515592098236084,0.24968387186527252,0.02787541225552559,0.3386693000793457,1.5277092456817627"
2153,"-0.4830999970436096,-0.4482278525829315,0.4149690568447113,0.6107378602027893,-0.9794362783432007,0.5274146199226379,1.3781356811523438,-1.9092037677764893,-0.10831640660762787,-2.0872678756713867,-1.8941508531570435,-0.8367104530334473,-1.293684959411621,1.8338168859481812,0.6154612302780151,-0.08123628795146942,0.637603223323822,0.4558759033679962,0.19953760504722595,0.6174296736717224,-1.7143974304199219,0.647473931312561,0.13078764081001282,0.4719473123550415,0.5428244471549988,0.5621969699859619,-0.5697734355926514,0.8160251975059509,1.1080422401428223,0.8352259993553162"
2154,"-0.49892759323120117,0.3981986343860626,-0.6358753442764282,0.6565030813217163,-0.27146950364112854,-0.48202115297317505,2.023088216781616,-0.4776760935783386,-0.6130996346473694,-1.1945009231567383,-1.6122246980667114,-0.8679243922233582,-0.08787123113870621,1.822137713432312,0.446626216173172,-2.110722541809082,1.7462420463562012,-0.9925992488861084,-0.14838960766792297,0.8532495498657227,-0.6848772764205933,0.9423802495002747,-0.4695955514907837,1.471776008605957,-1.0022976398468018,-0.4086571931838989,0.4776080846786499,0.3550983667373657,0.6329548954963684,0.732866644859314"
2155,"-0.32552483677864075,0.6669761538505554,-0.08095147460699081,0.7778303027153015,-0.49266427755355835,-0.5563033819198608,1.9608248472213745,-0.8969926238059998,-1.659908413887024,0.01690414920449257,-1.1181106567382812,0.4770587384700775,-1.5280835628509521,1.545966386795044,1.5914220809936523,-0.9414006471633911,0.7862231731414795,-1.457855463027954,0.7577027082443237,-0.1651766151189804,-1.2603614330291748,-0.9738790988922119,0.7207603454589844,0.819377601146698,0.8802124261856079,-0.023015864193439484,-1.194158673286438,-0.11605554819107056,1.3249304294586182,0.4642534554004669"
2156,"-0.8362940549850464,-0.8027572631835938,0.15129607915878296,0.6595697402954102,0.3232475519180298,0.29992514848709106,1.8536245822906494,-1.3409085273742676,-1.4377388954162598,-0.4102754294872284,-2.1739635467529297,-0.2222820222377777,-0.5732629299163818,1.269286036491394,1.2415374517440796,-0.8850294947624207,1.2432854175567627,-0.37762251496315,0.5489603281021118,0.36143460869789124,-1.8715900182724,-0.7077615857124329,0.2625696659088135,1.3211369514465332,-0.7064194679260254,0.32113561034202576,-0.39806225895881653,0.8560621738433838,1.0167392492294312,1.0141572952270508"
2157,"-1.1348294019699097,1.1022400856018066,-0.9096211194992065,1.222520112991333,0.4712234139442444,-0.7326210737228394,1.5115364789962769,-1.1553807258605957,-1.3417105674743652,0.7663217782974243,-1.4251657724380493,-1.1571143865585327,-1.260208010673523,0.3696739077568054,0.6387783885002136,0.6717556118965149,0.13440605998039246,0.29171866178512573,-0.2034902423620224,0.7801541090011597,-1.0995794534683228,-1.2614786624908447,0.33601629734039307,1.8034123182296753,-1.179315209388733,-0.498839795589447,-0.035847947001457214,0.6702889204025269,1.3242963552474976,1.3008588552474976"
2158,"0.28028225898742676,-0.2206495851278305,0.2431422919034958,0.9384003281593323,-0.713510274887085,0.06293956190347672,1.5099835395812988,-0.8188526630401611,-0.6768115758895874,-0.1414792239665985,-2.1645944118499756,-0.8357749581336975,-1.2579612731933594,1.5015184879302979,0.7209973931312561,-0.5229904055595398,0.49893295764923096,0.4992966651916504,-0.38248327374458313,0.6048350930213928,-1.8401858806610107,-1.492978811264038,1.5084621906280518,0.9271334409713745,-0.31944599747657776,-1.067155122756958,0.1959502249956131,1.216215968132019,0.1907660961151123,1.5560173988342285"
2159,"-1.1234595775604248,0.6043867468833923,0.41483744978904724,1.3344370126724243,-0.3283117115497589,0.24388925731182098,1.3184162378311157,-0.36386337876319885,-1.8667067289352417,-0.47469303011894226,-2.4793360233306885,0.29100683331489563,-0.06796237826347351,1.124688744544983,0.5304433703422546,0.9819830656051636,0.3694210946559906,-0.14035283029079437,0.24323348701000214,0.9224507212638855,-1.3873239755630493,-1.57644522190094,0.5126528143882751,1.7177380323410034,-1.4875929355621338,-0.08288946747779846,0.1993994414806366,-0.23610062897205353,0.9484087824821472,-0.14235608279705048"
2160,"-0.8107985854148865,-0.7940118908882141,-0.08687322586774826,1.5439834594726562,-1.029492735862732,0.15201453864574432,0.3434309661388397,-0.501380205154419,-1.1712419986724854,0.22360137104988098,-2.2358646392822266,-1.4682236909866333,-1.0311203002929688,1.7222175598144531,0.47434109449386597,-0.8733993768692017,1.5003703832626343,0.20984680950641632,0.07886667549610138,1.046289324760437,-1.1125434637069702,-0.6722202897071838,1.3541837930679321,1.0169677734375,-0.18355800211429596,-0.37479332089424133,-0.2247069627046585,1.3162710666656494,0.5670912265777588,1.0207529067993164"
2161,"-0.9762174487113953,0.29170215129852295,-0.7882676720619202,0.5466330051422119,-0.33667007088661194,-0.22946152091026306,1.1309624910354614,-0.9581811428070068,-1.0263311862945557,-0.5726494789123535,-1.5005019903182983,-1.5704925060272217,-1.1601370573043823,2.516740322113037,-0.05900096520781517,0.8394442796707153,1.1614187955856323,-0.4495241940021515,0.5596373677253723,1.2543917894363403,-1.391626000404358,-0.43078282475471497,-0.012265171855688095,1.5805624723434448,-0.8168949484825134,0.2815331220626831,-0.3487962782382965,0.8931648135185242,1.1262478828430176,0.4453619420528412"
2162,"-1.2377007007598877,0.6099672913551331,-0.6096853017807007,1.1823899745941162,-0.5260201692581177,0.03394674137234688,1.960435152053833,-1.2614271640777588,-1.0428434610366821,-0.8902643918991089,-0.9059734344482422,-0.211219921708107,-0.4626368284225464,0.35411399602890015,1.3756859302520752,-1.0533901453018188,0.6866588592529297,-0.05391434580087662,0.03813474625349045,0.6671651005744934,-1.806704044342041,-0.9851411581039429,0.6928119659423828,1.6344972848892212,-0.9599030613899231,0.08163267374038696,-0.74845290184021,0.5053277611732483,1.7627931833267212,1.1697165966033936"
2163,"-0.7259768843650818,-1.0013151168823242,-0.8964609503746033,0.5681573152542114,-1.1144403219223022,0.07459686696529388,0.8271172642707825,-1.7404476404190063,-0.6837859153747559,0.028059031814336777,-1.4277271032333374,-1.5747356414794922,-1.3367313146591187,1.1310006380081177,1.2704005241394043,0.5979100465774536,1.1507489681243896,0.023884717375040054,0.7153728604316711,0.36166104674339294,-1.514404058456421,1.1396284103393555,1.1698664426803589,0.7176480293273926,0.3002341389656067,-1.1220263242721558,-0.04322703555226326,0.7273762822151184,1.512166976928711,0.8654492497444153"
2164,"-0.39291539788246155,-0.4419301450252533,-0.4869505763053894,0.6070466041564941,0.44468924403190613,0.8083681464195251,1.9246054887771606,-1.6116029024124146,-1.8788697719573975,-0.4468688666820526,-1.515911340713501,-0.27237358689308167,-0.9567964673042297,1.3437671661376953,0.11371779441833496,0.18977023661136627,-0.2166467159986496,0.5319223999977112,-0.331531822681427,0.619452178478241,-1.5878359079360962,-1.5280883312225342,1.3014090061187744,0.9172083139419556,-0.8057942390441895,0.4514676332473755,-0.11072345077991486,0.7759183645248413,1.0876771211624146,1.467820405960083"
2165,"-0.4619143605232239,-0.12397663295269012,0.19558142125606537,0.6583122611045837,-1.0691297054290771,0.5496192574501038,1.7319635152816772,-1.2015960216522217,-0.15770548582077026,-0.32635802030563354,-2.156263828277588,-0.42613834142684937,-0.4869508147239685,2.759152412414551,0.33267921209335327,-1.3671973943710327,0.9916179776191711,-0.6991862058639526,0.05863440781831741,-0.016598567366600037,-1.2657523155212402,-1.1747000217437744,0.3640919029712677,0.5473421812057495,0.34110602736473083,-0.33864814043045044,-0.34326159954071045,0.6868313550949097,1.3244549036026,1.073991060256958"
2166,"-0.20174910128116608,0.3320302963256836,-0.619756281375885,0.031127281486988068,-0.12148191034793854,0.3298751413822174,2.3031861782073975,-2.1617302894592285,-0.7170039415359497,0.004509171470999718,-1.5882991552352905,-0.5161677598953247,-1.564422607421875,1.9940886497497559,0.3931713104248047,-1.1498676538467407,1.0576610565185547,-0.15849238634109497,0.5811368227005005,0.15365111827850342,-1.1961983442306519,-0.6158208847045898,0.7388243675231934,-0.1344718635082245,0.0026295408606529236,-0.2985955476760864,-0.21260790526866913,0.9983513951301575,1.6258554458618164,0.7105683088302612"
2167,"-0.039774682372808456,-0.5787268877029419,-0.7675897479057312,0.6194509267807007,-0.4153537452220917,0.18125998973846436,1.3063302040100098,-2.2493534088134766,0.5599939227104187,-0.631237268447876,-1.720808744430542,-0.279281884431839,-1.6921309232711792,1.4911810159683228,-0.07368305325508118,-0.29919061064720154,0.584744930267334,0.5940492749214172,1.1229252815246582,0.5292271971702576,-1.4042420387268066,-0.07563024759292603,-0.06510274857282639,0.6462406516075134,-0.11791092157363892,-1.2961058616638184,-0.10427267104387283,1.3831655979156494,0.8322535753250122,1.9595729112625122"
2168,"-1.0219228267669678,0.07982493937015533,-0.6802141070365906,1.0693680047988892,-0.24281346797943115,-0.2071356177330017,1.2882846593856812,-0.877414345741272,-1.403696060180664,-0.09558124840259552,-1.2846232652664185,-0.1810864508152008,-0.48204535245895386,1.9826900959014893,0.10292591154575348,-0.17881402373313904,0.8205411434173584,-0.5143190622329712,-0.4644817113876343,0.8326441645622253,-0.9392727613449097,-1.6248011589050293,0.40238937735557556,2.0638718605041504,0.04260091483592987,-1.3380303382873535,-0.6730228662490845,0.5766364336013794,1.81345534324646,1.1340429782867432"
2169,"-0.8857340812683105,-0.10944074392318726,0.19362042844295502,0.9268983006477356,-0.6271309852600098,-0.3181164860725403,1.176193118095398,-0.8272563219070435,-1.7615336179733276,-1.7997331619262695,-1.1270915269851685,-0.6889338493347168,-0.7811263203620911,0.6471379995346069,1.2589298486709595,0.08145246654748917,1.6894752979278564,-0.7846645712852478,0.6856085658073425,1.35017991065979,-1.6673723459243774,-0.7160952091217041,0.7191437482833862,0.701538622379303,-0.07608471810817719,-0.40256381034851074,0.05605363845825195,0.7151895761489868,2.0451128482818604,0.3263426721096039"
2170,"-0.01071496494114399,-0.4119584858417511,-1.197261929512024,1.0319273471832275,0.47384387254714966,-0.6097134947776794,2.11037540435791,-0.566379725933075,-1.4554731845855713,-0.9387034773826599,-1.706141710281372,-0.6750413775444031,-1.9652317762374878,0.9751078486442566,1.248774528503418,-0.6761056184768677,0.5701640248298645,-0.5320828557014465,0.2046612650156021,0.76649010181427,-1.4687426090240479,-0.43459758162498474,0.18209326267242432,1.5145540237426758,0.3256664574146271,0.12076926231384277,0.4071972072124481,1.1425858736038208,0.6778151392936707,0.8961234092712402"
